Country,Total,Anti-Discrimination legislation,Marriage / Civil Partnership,Adoption Allowed,Transgender Rights,Intersex / 3rd Option,Equal age of consent,Conversion Therapy”,LGBT Marketing,Religious influence,HIV travel restrictions,Anti-Gay Laws,Homosexualit Illegal,Pride Banned,Cencorship,Locals Hostile,Prosecution,Murders,Death Sentences,,,,,,,,,,,,,,,,
1         Canada             12             3                    2                 2                   2                    1                      0               1                    0                0            0             0                 0                    0             0              1               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1         Malta              12             2                    2                 2                   3                    2                      0               1                    1                0            0             0                 0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1         New Zealand        12             2                    2                 2                   3                    1                      0               1                    0                0            0             0                 0                    0             0              1               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1         Portugal           12             3                    2                 2                   3                    1                      0               1                    0                0            0             0                 0                    0             0              0               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1         Spain              12             2                    2                 2                   3                    2                      0               1                    1                0            0             0                 0                    0            -1              0               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6         Australia          11             2                    2                 2                   2                    1                      0               1                    1                0           -1             0                 0                    0             0              1               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6         Switzerland        11             3                    2                 2                   3                  -1                       0               1                    1                0            0             0                 0                    0             0              0               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8         Denmark            10             2                    2                 2                   3                    1                      0             -1                     0                0            0             0                 0                    0             0              1               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8         Germany            10             2                    2                 2                   1                    2                      0               1                    1                0            0             0                 0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8         Iceland            10             2                    2                 2                   3                    1                      0             -1                     0                0            0             0                 0                    0             0              1               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8         Norway             10             2                    2                 2                   3                  -1                       0               1                    0                0            0             0                 0                    0             0              1               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8         Uruguay            10             2                    2                 2                   3                    1                      0               1                    0                0            0             0                 0                    0             0              0               0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84           Micronesia               -4           2                     -1                 0                 -1                   -1                       0             -1                      0              -1            0             0                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84           Saint Lucia              -4           1                     -1                 0                 -1                   -1                       0             -1                      0               1            0            -1               -1                      0             0              0               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           British Virgin Islands   -5           3                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Bulgaria                 -5           2                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           China incl. Hong Kong    -5           0                      0               -1                    1                  -1                       0             -1                      0               0            0             0                  0                   -1            -1              0             -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           El Salvador              -5           2                     -1                 0                   0                  -1                       0             -1                      0              -1            0             0                  0                    0            -1            -1                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Hungary                  -5           2                      1               -1                  -1                   -1                       0             -1                      0               0            0            -1                  0                    0            -1            -1              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Kazakhstan               -5           0                     -1                 0                   1                  -1                       0             -1                      0               0            0             0                  0                    0            -1            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Lesotho                  -5           0                     -1               -1                    0                  -1                       0             -1                      0               0            0            -1                  0                    0             0              0               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Mauritius                -5           1                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1                  0                    0             0              0               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Moldova                  -5           2                     -1                 0                   0                  -1                       0             -1                      0              -1            0            -1                  0                    0            -1            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Mozambique               -5           1                     -1               -1                  -1                   -1                       0             -1                      0               0            0             0                  0                    0            -1              0               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Niger                    -5           0                     -1                 0                 -1                   -1                      -1             -1                      0               0            0             0                  0                    0             0              0               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Panama                   -5           0                     -1               -1                    1                  -1                       0             -1                      0               0            0            -1                  0                    0            -1              0               0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Peru                     -5           1                     -1                 0                   2                  -1                       0             -1                      0              -1            0            -1                  0                    0             0            -1                0           -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Samoa                    -5           1                     -1                 0                 -1                     0                      0               1                     0              -2            0            -1               -1                      0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Seychelles               -5           1                     -1                 0                 -1                   -1                       0             -1                      0              -1            0             0                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93           Suriname                 -5           1                     -1                 0                   0                  -1                      -1             -1                      0              -1            0             0                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109            Armenia                 -6           0                     -1                 0                 -0                   -1                       0             -1                      0              -1            0            -1                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109            Benin                   -6           0                     -1                 0                 -1                   -1                      -1             -1                      0               0            0             0                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109            Cook Islands            -6           1                     -1                 0                   0                  -1                       0             -1                      0              -1           -1            -1                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109            Georgia (Europe)        -6           2                     -1                 0                   1                  -1                       0             -1                      0              -2            0            -1                  0                    0            -1            -1                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109            Guinea-Bissau           -6           0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0             0                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109            Mali                    -6           0                     -1                 0                 -1                   -1                       0             -1                      0               0            0             0                  0                    0            -1            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109            Sao Tome and Principe   -6           0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0             0                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109            Sri Lanka               -6           1                     -1               -1                    1                  -1                       0             -1                      0              -1            0            -1               -1                      0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109            Vanuatu                 -6           0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0             0                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118            Honduras                -7           2                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1                  0                    0             0            -2                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118            Kiribati                -7           1                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1               -1                      0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118            Kyrgyzstan              -7           0                     -1                 0                   1                  -1                       0             -1                      0              -1            0            -1                  0                    0            -1            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118            Pakistan                -7           1                     -1                 0                   2                    1                      0             -1                      0              -2            0            -1               -1                      0            -1            -1              -1            -1         -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118            Palau                   -7           0                     -1                 0                 -1                   -1                       0             -1                      0               0           -1            -1                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118            Philippines             -7           0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0             0                  0                    0            -1              0               0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118            Poland                  -7           1                     -1                 0                   0                  -1                       0             -1                      0              -1            0            -1                  0                    0             0            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118            Saint Kitts and Nevis   -7           0                      0                 0                 -1                   -1                       0             -1                      0              -1           -1            -1                  0                    0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118            Trinidad & Tobago       -7           0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0             0                  0                    0             0            -1                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Burkina Faso            -8           0                     -1                 0                   0                  -1                       0             -1                      0              -2            0            -1                  0                    0             0            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Gabon                   -8           0                     -1                 0                 -1                   -1                      -1             -1                      0              -1            0             0                  0                    0             0            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Grenada                 -8           0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1               -1                      0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Lebanon                 -8           0                     -1                 0                   1                  -1                       0             -1                      0              -1            0            -1               -1                     -1            -1            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Namibia                 -8           0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1               -1                      0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Nicaragua               -8           1                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1                  0                    0             0            -2                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Paraguay                -8           0                     -1                 0                 -1                   -1                      -1               1                     0              -1            0            -1                  0                    0            -1            -1                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Tuvalu                  -8           1                     -1                 0                 -1                   -1                       0             -1                      0              -1           -1            -1               -1                      0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Vatican City            -8           0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1                  0                    0             0              0             -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127            Venezuela               -8           1                     -1                 0                   0                  -1                       0             -1                      0              -1           -1             0                  0                    0             0            -2                0           -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137            Bahrain                 -9           0                     -1                 0                   1                  -1                       0             -1                      0              -2           -1             0                  0                    0            -1            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137            Bangladesh              -9           0                     -1                 0                   1                    1                      0             -1                      0              -2            0            -1               -1                      0            -1            -2              -1            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137            Guatemala               -9           0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0             0                  0                    0             0            -2                0           -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137            Guinea                  -9           0                     -1                 0                 -1                 -.1                        0             -1                      0              -1            0            -1               -1                      0             0            -1              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137            Tajikistan              -9           0                     -1                 0                   1                  -1                       0             -1                      0              -2            0            -1                  0                    0            -1            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137            Tonga                   -9           0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Azerbaijan              -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1                  0                   -1             0            -1              -2             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Bahamas                 -10          0                     -1                 0                 -1                   -1                      -1             -1                      0              -1            0            -1                  0                    0             0            -2                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Burundi                 -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1               -1                      0             0            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Central African Rep.    -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1                  0                    0            -1            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Comoros Islands         -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Dem.Rep. of Congo       -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1                  0                    0             0            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Equatorial Guinea       -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0             0                  0                    0            -1            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Guyana                  -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -1                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Haiti                   -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1                  0                    0             0            -2                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Jordan                  -10          0                     -1                 0                   0                  -1                       0             -1                      0              -2            0             0                  0                    0            -1            -2              -1            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Kenya                   -10          0                     -1               -1                    0                    1                      0             -1                      0              -1            0            -1               -1                      0            -1            -2              -1            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Myanmar                 -10          0                     -1                 0                 -1                   -1                       0             -1                      0               0            0            -1               -1                      0            -1            -1              -1            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Papua New Guinea        -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Republic of the Congo   -10          0                     -1                 0                 -1                   -1                      -1             -1                      0              -2            0            -1                  0                    0             0            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Rwanda                  -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1                  0                    0            -1            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Saint Vincent and the   -10          0                     -1                 0                 -1                   -1                       0             -1                      0              -1           -1            -1               -1                      0             0            -1                0           -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone            -10          0                     -1               -1                  -1                   -1                       0             -1                      0              -1            0            -1               -1                      0             0            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Togo                    -10          0                     -1                 0                 -1                   -1                       0               0                     0              -1            0            -1               -1                      0            -1            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143            Turkey                  -10          0                     -1                 0                   1                  -1                       0             -1                      0              -1            0             0                  0                   -1            -2            -2              -1            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Belarus                 -11          0                     -1                 0                   0                  -1                       0             -1                      0              -1            0            -1                  0                   -1            -1            -2              -2             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Chad                    -11          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Djibouti               -11          0                     -1               -1                  -1                   -1                       0             -1                      0              -2            0             0                  0                    0            -1            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Dominica               -11          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Dominican Republic     -11          0                     -1                 0                 -1                   -1                       0             -1                      0              -2           -1            -1                  0                    0             0            -1                0           -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Gambia                 -11          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Korea North            -11          0                     -1               -1                  -1                   -1                       0             -1                      0              -2            0            -1                  0                    0            -2            -1                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Liberia                -11          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Madagascar             -11          0                     -1               -1                  -1                   -1                      -1             -1                      0              -1            0             0                  0                    0             0            -2                0           -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Maldives               -11          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Solomon Islands        -11          0                     -1                 0                 -1                   -1                       0             -1                      0              -2           -1            -1               -1                      0             0            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162            Uzbekistan             -11          0                     -1                 0                   1                  -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Algeria                -12          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -1              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Eswatini               -12          0                     -1                 0                   0                  -1                       0             -1                      0              -2            0            -1               -1                      0            -1            -2                0           -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Ghana                  -12          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -1            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Ivory Coast            -12          0                     -1               -1                  -1                   -1                      -1             -1                      0              -2            0            -1                  0                    0            -1            -2                0            0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Jamaica                -12          0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1               -1                      0             0            -2              -1            -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Mauritania             -12          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -1            -2                0            0         -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Oman                   -12          0                     -1                 0                 -1                   -1                       0             -1                      0              -1           -1            -1               -1                      0            -2            -1              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Sudan                  -12          0                     -1                 0                 -1                   -1                       0             -1                      0              -2           -1            -1               -1                      0             0            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Zambia                 -12          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -1            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174            Zimbabwe               -12          0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1               -1                      0             0            -2              -1            -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184            Cameroon               -13          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -2              -1            -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184            Eritrea                -13          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184            Indonesia              -13          0                     -1               -1                    0                  -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184            Senegal                -13          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                     -1            -1            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184            Syria                  -13          0                     -1                 0                 -1                   -1                       0             -1                      0              -1           -1            -1               -1                      0             0            -2              -1            -1         -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            Brunei                 -14          0                     -1                 0                 -1                   -1                       0             -1                      0              -2           -1            -1               -1                     -1            -2            -1                0            0         -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            Egypt                  -14          0                     -1               -1                    0                  -1                       0             -1                      0              -2            0            -1               -1                      0            -1            -2              -2            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            Ethiopia               -14          0                     -1               -1                  -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            Indonesia/Aceh         -14          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -2              -1             0         -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            Iraq                   -14          0                     -1                 0                 -1                   -1                       0             -1                      0              -2           -1            -1                  0                    0            -2            -2              -1            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            Malawi                 -14          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -1            -2              -1            -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            Morocco                -14          0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1               -1                      0            -2            -2              -2            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            South Sudan            -14          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -2              -1            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            Tunisia                -14          0                     -1               -1                  -1                   -1                       0             -1                      0              -1            0            -1               -1                      0            -1            -2              -2            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189            Turkmenistan           -14          0                     -1                 0                 -1                   -1                       0             -1                      0              -2           -1            -1               -1                      0            -2            -2              -1             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199            Malaysia               -15          0                     -1                 0                 -1                   -1                       0             -1                      0              -2           -1            -1               -1                     -1            -2            -1              -1            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199            Tanzania               -15          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -2              -2            -1           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201            Kuwait                 -16          0                     -1               -1                  -1                   -1                       0             -1                      0              -2           -1            -1               -1                      0            -2            -2              -2             0           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201            Libya                  -16          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                     -1            -1            -2              -1            -2         -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201            Qatar                  -16          0                     -1               -1                  -1                   -1                       0             -1                      0              -2           -1            -1               -1                     -1            -1            -2              -1             0         -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201            United Arab Emirates   -16          0                     -1                 0                 -1                   -1                       0             -1                      0              -2           -1            -1               -1                      0            -2            -2              -1            -1         -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205            Nigeria                -17          0                     -1                 0                 -1                   -1                       0             -1                      0              -1            0            -1               -1                     -1            -2            -2              -2             0         -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205            Russia                 -17          0                     -1                 0                   0                  -1                       0             -1                      0              -2           -1            -1               -1                     -1            -2            -2              -2            -2           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207            Somalia                -18          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0             0            -2              -1            -2         -5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207            Uganda                 -18          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                     -1            -2            -2              -1            -1         -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209            Yemen                  -19          0                     -1               -1                  -1                   -1                       0             -1                      0              -2           -1            -1               -1                      0            -2            -2              -2            -2         -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210            Afghanistan            -21          0                     -1                 0                 -1                   -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -2              -2            -2         -5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210            Chechnya               -21          0                     -1                 0                 -1                   -1                       0               0                     0              -2            0            -1               -1                     -1            -2            -2              -2            -2         -5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210            Iran                   -21          0                     -1               -1                    0                  -1                       0             -1                      0              -2            0            -1               -1                      0            -2            -2              -2            -2         -5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210            Saudi Arabia           -21          0                     -1               -1                  -1                   -1                       0             -1                      0              -2           -1            -1               -1                      0            -2            -2              -1            -1         -5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
